rb1805,20180105,20180105,09:00:11,0,3797,1130016,3827,3796,3812,-1,38096.9,3797,11,3796,691,4077,3544,2.61113e+06,4.30501e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:11,500,3796,1133492,3827,3795,3812,-1,38096.5,3796,146,3795,506,4077,3544,2.61085e+06,4.31821e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:12,0,3797,1136884,3827,3794,3812,-1,38096.1,3797,94,3796,89,4077,3544,2.61094e+06,4.33108e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:12,500,3797,1138124,3827,3794,3812,-1,38095.9,3798,268,3797,109,4077,3544,2.61077e+06,4.33579e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:13,0,3798,1138836,3827,3794,3812,-1,38095.9,3798,81,3797,351,4077,3544,2.61092e+06,4.33849e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:13,500,3799,1139114,3827,3794,3812,-1,38095.8,3799,112,3798,12,4077,3544,2.61097e+06,4.33955e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:14,0,3797,1139706,3827,3794,3812,-1,38095.8,3798,1,3797,190,4077,3544,2.61094e+06,4.3418e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:14,500,3797,1139960,3827,3794,3812,-1,38095.7,3798,11,3797,157,4077,3544,2.61107e+06,4.34276e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:15,0,3799,1140138,3827,3794,3812,-1,38095.7,3799,192,3798,123,4077,3544,2.61103e+06,4.34344e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:15,500,3798,1140312,3827,3794,3812,-1,38095.7,3799,141,3798,233,4077,3544,2.61115e+06,4.3441e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:16,0,3798,1140956,3827,3794,3812,-1,38095.6,3799,110,3798,147,4077,3544,2.61134e+06,4.34655e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:16,500,3799,1141280,3827,3794,3812,-1,38095.6,3799,102,3798,53,4077,3544,2.61145e+06,4.34778e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:17,0,3799,1141378,3827,3794,3812,-1,38095.6,3799,104,3798,58,4077,3544,2.61141e+06,4.34815e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:17,500,3798,1141756,3827,3794,3812,-1,38095.6,3799,75,3798,35,4077,3544,2.61123e+06,4.34958e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:18,0,3799,1141946,3827,3794,3812,-1,38095.5,3799,42,3798,149,4077,3544,2.61124e+06,4.35031e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:18,500,3799,1142124,3827,3794,3812,-1,38095.5,3800,108,3799,19,4077,3544,2.61129e+06,4.35098e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:19,0,3798,1142440,3827,3794,3812,-1,38095.5,3800,118,3799,1,4077,3544,2.61148e+06,4.35218e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:19,500,3800,1142540,3827,3794,3812,-1,38095.5,3800,103,3799,8,4077,3544,2.61148e+06,4.35256e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:20,0,3799,1142628,3827,3794,3812,-1,38095.5,3799,4,3798,186,4077,3544,2.61149e+06,4.3529e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:20,500,3799,1142812,3827,3794,3812,-1,38095.5,3799,6,3798,193,4077,3544,2.61144e+06,4.3536e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:21,0,3799,1142906,3827,3794,3812,-1,38095.5,3800,45,3799,17,4077,3544,2.61144e+06,4.35395e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:21,500,3800,1142960,3827,3794,3812,-1,38095.5,3800,40,3799,37,4077,3544,2.61144e+06,4.35416e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:22,0,3799,1143108,3827,3794,3812,-1,38095.4,3800,83,3799,86,4077,3544,2.61147e+06,4.35472e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:22,500,3800,1143462,3827,3794,3812,-1,38095.4,3799,1,3798,138,4077,3544,2.61165e+06,4.35607e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:23,0,3800,1143658,3827,3794,3812,-1,38095.4,3801,122,3800,209,4077,3544,2.61151e+06,4.35681e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:23,500,3800,1143942,3827,3794,3812,-1,38095.4,3801,29,3800,203,4077,3544,2.61149e+06,4.35789e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:24,0,3800,1144192,3827,3794,3812,-1,38095.3,3801,179,3800,158,4077,3544,2.61127e+06,4.35884e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:24,500,3801,1144238,3827,3794,3812,-1,38095.3,3801,196,3800,157,4077,3544,2.61126e+06,4.35901e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:25,0,3801,1144270,3827,3794,3812,-1,38095.3,3801,320,3800,161,4077,3544,2.61125e+06,4.35914e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:25,500,3800,1144448,3827,3794,3812,-1,38095.3,3801,314,3800,90,4077,3544,2.61124e+06,4.35981e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:26,0,3800,1144768,3827,3794,3812,-1,38095.3,3800,460,3799,29,4077,3544,2.61107e+06,4.36103e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:26,500,3800,1144898,3827,3794,3812,-1,38095.3,3800,550,3799,2,4077,3544,2.61111e+06,4.36152e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:27,0,3799,1144978,3827,3794,3812,-1,38095.3,3799,512,3798,192,4077,3544,2.61116e+06,4.36183e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:27,500,3799,1145460,3827,3794,3812,-1,38095.2,3799,500,3798,12,4077,3544,2.61135e+06,4.36366e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:28,0,3798,1145552,3827,3794,3812,-1,38095.2,3798,8,3797,155,4077,3544,2.61136e+06,4.36401e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:28,500,3798,1145674,3827,3794,3812,-1,38095.2,3799,586,3798,27,4077,3544,2.61139e+06,4.36447e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:29,0,3798,1146060,3827,3794,3812,-1,38095.2,3798,1,3797,147,4077,3544,2.61158e+06,4.36594e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:29,500,3795,1146814,3827,3794,3812,-1,38095.1,3795,134,3794,355,4077,3544,2.6121e+06,4.3688e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:30,0,3794,1150694,3827,3793,3812,-1,38094.5,3795,38,3793,680,4077,3544,2.6108e+06,4.38352e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:30,500,3794,1152596,3827,3792,3812,-1,38094.3,3794,109,3793,140,4077,3544,2.61027e+06,4.39073e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:31,0,3793,1154116,3827,3792,3812,-1,38094.1,3795,18,3793,173,4077,3544,2.61098e+06,4.3965e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:31,500,3795,1154868,3827,3792,3812,-1,38094,3795,106,3794,303,4077,3544,2.61122e+06,4.39935e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:32,0,3794,1155238,3827,3792,3812,-1,38093.9,3796,25,3795,7,4077,3544,2.61131e+06,4.40075e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:32,500,3796,1156018,3827,3792,3812,-1,38093.8,3797,481,3796,177,4077,3544,2.61151e+06,4.40371e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:33,0,3797,1156366,3827,3792,3812,-1,38093.8,3797,382,3796,139,4077,3544,2.61161e+06,4.40504e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:33,500,3797,1156650,3827,3792,3812,-1,38093.7,3797,512,3796,34,4077,3544,2.61165e+06,4.40611e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:34,0,3797,1156788,3827,3792,3812,-1,38093.7,3797,500,3796,3,4077,3544,2.61162e+06,4.40664e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:34,500,3795,1156878,3827,3792,3812,-1,38093.7,3796,147,3795,67,4077,3544,2.61166e+06,4.40698e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:35,0,3796,1157158,3827,3792,3812,-1,38093.7,3796,102,3795,83,4077,3544,2.61162e+06,4.40804e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:35,500,3796,1157224,3827,3792,3812,-1,38093.7,3796,96,3795,71,4077,3544,2.61161e+06,4.40829e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:36,0,3796,1157438,3827,3792,3812,-1,38093.7,3796,2,3795,193,4077,3544,2.61149e+06,4.4091e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:36,500,3795,1158476,3827,3792,3812,-1,38093.5,3795,9,3794,678,4077,3544,2.61219e+06,4.41304e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:37,0,3795,1158616,3827,3792,3812,-1,38093.5,3796,47,3795,73,4077,3544,2.61222e+06,4.41358e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:37,500,3796,1159048,3827,3792,3812,-1,38093.5,3796,17,3795,32,4077,3544,2.61238e+06,4.41521e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:38,0,3796,1159350,3827,3792,3812,-1,38093.4,3797,520,3796,40,4077,3544,2.61247e+06,4.41636e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:38,500,3795,1159536,3827,3792,3812,-1,38093.4,3797,484,3795,226,4077,3544,2.61251e+06,4.41707e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:39,0,3795,1159852,3827,3792,3812,-1,38093.4,3796,26,3795,281,4077,3544,2.61258e+06,4.41827e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:39,500,3796,1159952,3827,3792,3812,-1,38093.4,3797,446,3796,101,4077,3544,2.61258e+06,4.41865e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:40,0,3797,1160158,3827,3792,3812,-1,38093.3,3797,440,3796,322,4077,3544,2.61276e+06,4.41943e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:40,500,3796,1160264,3827,3792,3812,-1,38093.3,3797,420,3796,300,4077,3544,2.61279e+06,4.41983e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:41,0,3797,1160576,3827,3792,3812,-1,38093.3,3797,391,3796,216,4077,3544,2.61278e+06,4.42102e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:41,500,3796,1160962,3827,3792,3812,-1,38093.2,3797,320,3796,127,4077,3544,2.61288e+06,4.42248e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:42,0,3796,1161440,3827,3792,3812,-1,38093.2,3797,161,3796,109,4077,3544,2.61283e+06,4.4243e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:42,500,3797,1161796,3827,3792,3812,-1,38093.2,3798,335,3797,142,4077,3544,2.61318e+06,4.42565e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:43,0,3797,1161900,3827,3792,3812,-1,38093.1,3798,318,3797,180,4077,3544,2.61317e+06,4.42604e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:43,500,3797,1162006,3827,3792,3812,-1,38093.1,3798,286,3797,183,4077,3544,2.61318e+06,4.42644e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:44,0,3797,1162080,3827,3792,3812,-1,38093.1,3798,277,3797,182,4077,3544,2.61322e+06,4.42673e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:44,500,3797,1162142,3827,3792,3812,-1,38093.1,3798,263,3797,200,4077,3544,2.61323e+06,4.42696e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:45,0,3797,1162348,3827,3792,3812,-1,38093.1,3798,252,3797,284,4077,3544,2.6134e+06,4.42774e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:45,500,3798,1162450,3827,3792,3812,-1,38093.1,3798,237,3797,284,4077,3544,2.61345e+06,4.42813e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:46,0,3798,1162862,3827,3792,3812,-1,38093,3798,228,3797,222,4077,3544,2.61357e+06,4.42969e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:46,500,3797,1162900,3827,3792,3812,-1,38093,3798,224,3797,223,4077,3544,2.61359e+06,4.42984e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:47,0,3798,1162934,3827,3792,3812,-1,38093,3798,218,3797,229,4077,3544,2.61357e+06,4.42997e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:47,500,3797,1163370,3827,3792,3812,-1,38093,3798,162,3797,85,4077,3544,2.61381e+06,4.43162e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:48,0,3798,1163480,3827,3792,3812,-1,38093,3798,125,3797,279,4077,3544,2.61381e+06,4.43204e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:48,500,3797,1163544,3827,3792,3812,-1,38093,3798,123,3797,256,4077,3544,2.61386e+06,4.43228e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:49,0,3798,1163570,3827,3792,3812,-1,38093,3798,144,3797,354,4077,3544,2.61386e+06,4.43238e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:49,500,3798,1163730,3827,3792,3812,-1,38093,3798,85,3797,374,4077,3544,2.6138e+06,4.43299e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:50,0,3798,1163872,3827,3792,3812,-1,38092.9,3798,26,3797,383,4077,3544,2.61391e+06,4.43353e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:50,500,3798,1163950,3827,3792,3812,-1,38092.9,3799,597,3798,64,4077,3544,2.61395e+06,4.43383e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:51,0,3799,1163974,3827,3792,3812,-1,38092.9,3799,593,3798,65,4077,3544,2.61396e+06,4.43392e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:51,500,3798,1164086,3827,3792,3812,-1,38092.9,3799,556,3798,79,4077,3544,2.61406e+06,4.43434e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:52,0,3798,1164192,3827,3792,3812,-1,38092.9,3799,520,3798,100,4077,3544,2.61413e+06,4.43475e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:52,500,3798,1164264,3827,3792,3812,-1,38092.9,3799,517,3798,351,4077,3544,2.6141e+06,4.43502e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:53,0,3799,1164464,3827,3792,3812,-1,38092.9,3799,511,3798,258,4077,3544,2.614e+06,4.43578e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:53,500,3798,1165040,3827,3792,3812,-1,38092.8,3798,125,3797,419,4077,3544,2.61403e+06,4.43797e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:54,0,3798,1165134,3827,3792,3812,-1,38092.8,3798,114,3797,388,4077,3544,2.61409e+06,4.43832e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:54,500,3798,1165300,3827,3792,3812,-1,38092.8,3798,55,3797,392,4077,3544,2.61424e+06,4.43895e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:55,0,3798,1165334,3827,3792,3812,-1,38092.8,3798,149,3797,393,4077,3544,2.61424e+06,4.43908e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:55,500,3798,1165860,3827,3792,3812,-1,38092.7,3798,209,3797,398,4077,3544,2.61428e+06,4.44108e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:56,0,3798,1165898,3827,3792,3812,-1,38092.7,3798,230,3797,375,4077,3544,2.61427e+06,4.44123e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:56,500,3798,1165990,3827,3792,3812,-1,38092.7,3798,223,3797,348,4077,3544,2.61427e+06,4.44157e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:57,0,3798,1166026,3827,3792,3812,-1,38092.7,3798,215,3797,390,4077,3544,2.61429e+06,4.44171e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:57,500,3798,1166126,3827,3792,3812,-1,38092.7,3798,238,3797,395,4077,3544,2.61432e+06,4.44209e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:58,0,3798,1166150,3827,3792,3812,-1,38092.7,3798,230,3797,398,4077,3544,2.61431e+06,4.44218e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:58,500,3797,1166644,3827,3792,3812,-1,38092.7,3798,23,3797,382,4077,3544,2.61437e+06,4.44406e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:59,0,3799,1166898,3827,3792,3812,-1,38092.6,3798,1,3797,298,4077,3544,2.61442e+06,4.44502e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:00:59,500,3798,1167134,3827,3792,3812,-1,38092.6,3798,58,3797,263,4077,3544,2.61442e+06,4.44592e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:01:00,0,3798,1167652,3827,3792,3812,-1,38092.6,3798,58,3797,27,4077,3544,2.61458e+06,4.44789e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:01:00,500,3797,1167842,3827,3792,3812,-1,38092.5,3797,79,3796,479,4077,3544,2.61468e+06,4.44861e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:01:01,0,3796,1167952,3827,3792,3812,-1,38092.5,3797,91,3796,429,4077,3544,2.61476e+06,4.44902e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:01:01,500,3797,1168058,3827,3792,3812,-1,38092.5,3797,199,3796,384,4077,3544,2.6148e+06,4.44943e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:01:02,0,3797,1168352,3827,3792,3812,-1,38092.5,3797,243,3796,302,4077,3544,2.61477e+06,4.45054e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:01:02,500,3796,1168582,3827,3792,3812,-1,38092.5,3797,264,3796,211,4077,3544,2.61465e+06,4.45142e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:01:03,0,3796,1169222,3827,3792,3812,-1,38092.4,3796,74,3795,958,4077,3544,2.61473e+06,4.45385e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:01:03,500,3796,1169522,3827,3792,3812,-1,38092.4,3796,34,3795,879,4077,3544,2.61491e+06,4.45498e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:01:04,0,3795,1169612,3827,3792,3812,-1,38092.3,3796,184,3795,873,4077,3544,2.61494e+06,4.45533e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:01:04,500,3796,1169702,3827,3792,3812,-1,38092.3,3796,220,3795,870,4077,3544,2.61492e+06,4.45567e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:01:05,0,3795,1169774,3827,3792,3812,-1,38092.3,3796,280,3795,853,4077,3544,2.61497e+06,4.45594e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:01:05,500,3796,1169844,3827,3792,3812,-1,38092.3,3796,294,3795,840,4077,3544,2.61501e+06,4.45621e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:01:06,0,3796,1169984,3827,3792,3812,-1,38092.3,3796,257,3795,818,4077,3544,2.61504e+06,4.45674e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:01:06,500,3795,1170028,3827,3792,3812,-1,38092.3,3796,262,3795,815,4077,3544,2.61507e+06,4.45691e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:01:07,0,3796,1170350,3827,3792,3812,-1,38092.3,3796,143,3795,775,4077,3544,2.61515e+06,4.45813e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:01:07,500,3796,1170664,3827,3792,3812,-1,38092.2,3797,626,3796,258,4077,3544,2.61528e+06,4.45932e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:01:08,0,3796,1170932,3827,3792,3812,-1,38092.2,3797,470,3796,380,4077,3544,2.61536e+06,4.46034e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:01:08,500,3796,1170998,3827,3792,3812,-1,38092.2,3797,448,3796,479,4077,3544,2.6154e+06,4.46059e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:01:09,0,3796,1171046,3827,3792,3812,-1,38092.2,3797,446,3796,479,4077,3544,2.61543e+06,4.46077e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:01:09,500,3796,1171126,3827,3792,3812,-1,38092.2,3797,456,3796,548,4077,3544,2.6155e+06,4.46107e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:01:10,0,3796,1171804,3827,3792,3812,-1,38092.1,3797,200,3796,226,4077,3544,2.61543e+06,4.46365e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:01:10,500,3796,1172014,3827,3792,3812,-1,38092.1,3797,185,3796,163,4077,3544,2.61542e+06,4.46444e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:01:11,0,3797,1172240,3827,3792,3812,-1,38092,3797,189,3796,82,4077,3544,2.61532e+06,4.4653e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:01:11,500,3796,1172610,3827,3792,3812,-1,38092,3796,164,3795,810,4077,3544,2.61532e+06,4.46671e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:01:12,0,3796,1172842,3827,3792,3812,-1,38092,3796,110,3795,837,4077,3544,2.61554e+06,4.46759e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:01:12,500,3796,1173156,3827,3792,3812,-1,38091.9,3796,33,3795,840,4077,3544,2.61554e+06,4.46878e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:01:13,0,3796,1173470,3827,3792,3812,-1,38091.9,3797,322,3796,79,4077,3544,2.61553e+06,4.46997e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:01:13,500,3796,1173558,3827,3792,3812,-1,38091.9,3797,338,3796,214,4077,3544,2.61553e+06,4.47031e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:01:14,0,3796,1173572,3827,3792,3812,-1,38091.9,3797,340,3796,330,4077,3544,2.61553e+06,4.47036e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:01:14,500,3797,1173608,3827,3792,3812,-1,38091.9,3797,328,3796,363,4077,3544,2.6155e+06,4.47049e+10,3819,2.58109e+06,3811,
rb1805,20180105,20180105,09:01:15,0,3796,1173818,3827,3792,3812,-1,38091.9,3797,337,3796,299,4077,3544,2.6156e+06,4.47129e+10,3819,2.58109e+06,3811,
